Sample,X,Y,Z
830,0.496,0.035,0.914
831,0.191,0.020,1.027
832,0.098,0.086,1.066
833,0.152,0.113,1.090
834,0.414,0.043,1.133
835,0.570,-0.027,1.125
836,0.453,0.016,1.156
837,0.316,0.160,1.047
838,0.422,0.031,1.129
839,0.594,-0.133,1.078
840,0.742,-0.066,0.969
841,0.707,-0.047,0.984
842,0.527,-0.043,0.902
843,0.180,-0.059,0.953
844,0.113,-0.059,0.973
845,0.164,0.020,0.977
846,0.227,0.047,0.852
847,0.168,-0.105,0.957
848,-0.125,-0.082,1.031
849,-0.477,0.078,0.957
850,-0.645,0.062,0.926
851,-0.500,-0.031,0.973
852,-0.262,-0.059,0.945
853,-0.105,-0.043,0.996
854,-0.074,-0.082,1.082
855,-0.176,-0.082,1.105
856,-0.297,-0.020,1.094
857,-0.266,-0.082,1.062
858,-0.164,-0.109,1.008
859,-0.117,-0.004,0.934
860,-0.109,-0.012,1.008
861,-0.027,-0.082,1.070
862,0.012,-0.082,0.965
863,0.125,-0.086,0.949
864,0.156,-0.020,0.828
865,0.176,-0.125,0.879
866,0.289,-0.227,0.934
867,0.297,0.012,0.973
868,0.121,0.066,0.996
869,-0.008,0.008,1.039
870,-0.023,0.031,1.086
871,0.098,0.051,1.000
872,0.168,0.031,1.059
873,0.102,0.008,1.016
874,-0.055,-0.020,1.055
875,-0.109,0.008,1.031
876,-0.027,0.086,0.965
877,-0.062,0.020,1.027
878,-0.145,-0.023,1.027
879,-0.051,0.023,1.012
880,0.047,0.008,0.984
881,-0.016,-0.059,1.035
882,-0.035,-0.117,1.016
883,0.031,0.004,0.883
884,-0.047,-0.004,0.941
885,-0.199,-0.102,0.977
886,-0.266,-0.059,0.992
887,-0.191,0.020,0.957
888,-0.031,-0.102,1.004
889,0.027,-0.129,1.020
890,0.039,-0.082,1.008
891,0.023,-0.070,1.016
892,-0.098,-0.039,1.008
893,-0.188,-0.047,0.980
894,-0.133,-0.074,0.996
895,0.074,-0.094,1.004
896,0.168,-0.012,0.938
897,0.133,-0.004,0.945
898,0.043,-0.082,1.066
899,-0.008,-0.016,1.027
900,0.016,0.109,0.949
901,0.055,0.105,0.973
902,0.027,0.012,1.008
903,0.020,0.008,1.000
904,-0.016,0.020,1.047
905,-0.102,0.016,1.023
906,-0.074,-0.012,0.969
907,0.016,-0.008,0.969
908,0.031,-0.078,1.035
909,-0.074,-0.070,1.043
910,-0.113,-0.008,1.035
911,-0.027,-0.043,1.031
912,0.059,-0.160,1.008
913,0.066,-0.145,0.949
914,-0.051,-0.164,0.977
915,-0.172,-0.086,0.973
