Sample,X,Y,Z
924,0.129,0.145,0.852
925,0.188,0.047,1.152
926,-0.051,0.309,0.945
927,-0.426,-0.012,1.105
928,-0.340,-0.004,1.055
929,-0.238,-0.008,1.098
930,-0.031,0.129,1.098
931,0.016,-0.055,0.922
932,0.266,-0.043,0.977
933,0.453,0.020,1.012
934,0.254,0.059,0.816
935,0.176,-0.023,1.121
936,-0.277,-0.086,1.066
937,-0.582,-0.008,1.023
938,-0.609,-0.168,1.059
939,-0.312,-0.043,0.766
940,-0.160,-0.129,1.074
941,0.059,-0.145,0.891
942,0.285,-0.180,0.730
943,0.125,-0.008,0.785
944,0.289,-0.043,0.840
945,0.465,-0.047,0.984
946,0.410,0.203,0.906
947,0.051,0.078,1.129
948,-0.387,-0.059,1.258
949,-0.594,-0.090,1.148
950,-0.566,0.055,1.016
951,-0.234,0.133,0.914
952,0.305,0.168,0.938
953,0.461,-0.047,1.121
954,0.344,0.066,0.941
955,-0.008,0.016,1.152
956,0.078,0.152,0.957
957,0.059,0.035,1.191
958,0.039,0.184,1.148
959,0.090,-0.020,1.137
960,-0.102,-0.098,1.086
961,-0.516,-0.121,1.023
962,-0.406,-0.059,0.859
963,-0.082,0.059,0.676
964,-0.227,-0.129,0.797
965,0.109,-0.301,1.047
966,0.461,-0.121,0.773
967,0.191,-0.059,0.891
968,0.086,-0.027,0.742
969,-0.074,-0.004,0.781
970,0.113,0.090,1.070
971,-0.324,0.020,0.973
972,-0.668,-0.316,1.438
973,-0.383,0.125,1.004
974,-0.250,-0.203,0.977
975,0.227,0.035,1.102
976,0.680,0.352,0.754
977,0.793,0.195,0.945
978,0.180,-0.172,1.352
979,-0.414,-0.168,1.102
980,-0.414,0.320,0.953
981,-0.266,0.199,1.129
982,0.234,-0.125,1.273
983,0.340,0.004,1.262
984,0.207,0.043,1.004
985,-0.145,-0.074,0.797
986,-0.145,-0.074,0.797
987,-0.168,-0.137,0.871
988,0.164,-0.035,0.801
989,0.094,-0.070,0.871
990,-0.227,-0.168,1.035
991,-0.238,-0.137,0.863
992,-0.297,-0.117,0.820
993,-0.172,0.055,0.816
994,0.004,-0.020,0.801
995,0.031,0.035,0.914
996,-0.156,-0.227,1.098
997,-0.590,-0.270,1.020
998,-0.105,0.082,0.863
999,0.285,0.262,0.855
Rate 1338, overflows 0
