Sample,X,Y,Z
517,-0.051,-0.023,0.977
518,0.051,0.137,0.918
519,0.129,0.094,0.961
520,0.074,0.039,0.945
521,0.000,0.047,1.043
522,-0.043,-0.020,1.078
523,-0.059,0.035,1.039
524,-0.074,0.086,0.941
525,0.016,0.016,1.094
526,0.273,0.035,1.074
527,0.223,0.086,1.031
528,0.117,-0.016,1.160
529,-0.027,0.117,0.965
530,-0.281,-0.023,0.945
531,-0.273,0.027,0.992
532,-0.043,0.051,0.984
533,0.055,0.074,0.934
534,0.242,0.141,1.070
535,0.230,0.156,0.996
536,0.074,0.129,0.855
537,-0.027,0.051,0.980
538,-0.074,-0.086,1.086
539,-0.195,-0.113,1.062
540,-0.117,0.184,0.828
541,-0.113,0.027,0.840
542,0.012,-0.016,1.004
543,0.133,-0.066,1.109
544,0.215,0.004,1.035
545,0.258,-0.023,1.027
546,-0.066,-0.133,1.016
547,-0.328,-0.094,0.949
548,-0.238,-0.070,0.930
549,-0.051,-0.023,0.914
550,-0.102,0.078,0.934
551,-0.023,-0.027,1.043
552,-0.031,-0.012,1.016
553,-0.066,0.000,0.934
554,-0.051,-0.035,0.988
555,0.043,0.012,0.961
556,0.027,0.043,0.879
557,0.090,0.090,0.930
558,0.023,-0.043,0.910
559,-0.074,-0.043,1.004
560,0.059,-0.082,1.094
561,0.078,-0.004,0.930
562,-0.031,-0.016,0.965
563,-0.051,0.000,0.934
564,-0.043,-0.066,1.000
565,-0.004,0.066,1.012
566,0.246,0.176,0.941
567,0.289,0.039,1.023
568,0.109,0.043,1.055
569,-0.176,-0.004,1.055
570,-0.211,-0.145,1.188
571,-0.148,0.117,0.926
572,-0.086,0.098,0.941
573,0.133,-0.016,1.086
574,0.281,0.043,1.105
575,0.125,-0.109,1.098
576,0.133,-0.039,1.129
577,0.016,-0.145,1.008
578,-0.207,-0.066,0.883
579,-0.191,0.004,0.840
580,-0.301,-0.113,0.906
581,-0.344,-0.059,0.887
582,-0.273,-0.035,0.938
583,-0.035,-0.062,1.008
584,0.043,0.078,0.793
585,0.164,0.012,0.969
586,0.160,0.066,0.918
587,-0.012,0.066,0.816
588,-0.105,-0.094,0.984
589,-0.078,-0.031,0.992
590,-0.188,-0.141,0.996
591,-0.121,-0.094,1.086
592,0.062,-0.035,1.039
593,0.031,-0.027,0.938
594,0.250,-0.047,1.074
595,0.375,0.035,1.043
596,0.266,-0.035,1.043
597,0.094,-0.031,1.023
598,-0.117,-0.086,1.125
599,-0.281,-0.027,0.879
600,-0.168,-0.027,0.980
601,-0.066,0.062,1.000
602,-0.031,-0.078,1.062
603,0.035,0.074,0.984
604,-0.004,0.086,0.867
605,0.023,-0.008,0.949
606,0.133,-0.008,0.977
