Sample,X,Y,Z
485,0.055,0.082,0.891
486,0.203,0.086,0.914
487,0.148,-0.035,1.012
488,-0.016,-0.117,1.051
489,0.000,-0.078,1.090
490,-0.004,-0.008,1.004
491,-0.098,0.094,0.965
492,0.086,0.121,0.977
493,0.023,0.012,1.035
494,-0.133,-0.016,1.031
495,-0.035,-0.055,1.031
496,0.043,0.004,0.984
497,-0.043,0.129,0.941
498,-0.008,0.082,0.938
499,-0.062,-0.082,1.012
500,-0.023,-0.062,1.102
501,-0.012,-0.066,1.066
502,0.113,0.043,0.973
503,0.277,0.109,0.941
504,0.105,0.055,0.965
505,-0.070,0.008,0.934
506,-0.203,-0.062,0.945
507,-0.203,-0.117,0.992
508,-0.094,-0.066,0.980
509,0.035,-0.027,0.938
510,0.297,0.180,0.980
511,0.238,0.078,1.000
512,-0.016,-0.090,1.113
513,0.027,0.000,1.152
514,-0.195,-0.059,1.004
515,-0.285,0.027,1.035
516,-0.121,0.113,0.879
517,0.086,0.043,0.949
518,0.105,-0.031,1.051
519,-0.047,-0.129,1.023
520,0.023,-0.062,1.055
521,-0.141,0.027,0.875
522,0.074,0.086,0.875
523,0.223,0.086,0.965
524,0.320,0.020,1.031
525,0.223,-0.055,1.125
526,-0.270,-0.031,1.043
527,-0.316,0.047,0.938
528,-0.207,0.020,0.945
529,-0.082,0.004,1.004
530,0.293,-0.016,1.035
531,0.215,-0.070,1.023
532,-0.035,-0.055,1.078
533,0.078,-0.004,0.797
534,0.062,0.098,1.008
535,-0.113,0.008,1.039
536,-0.230,-0.133,1.031
537,-0.207,-0.074,1.145
538,-0.039,0.078,0.918
539,0.000,0.000,0.988
540,0.145,0.062,0.914
541,0.160,0.039,0.941
542,-0.047,-0.035,1.047
543,-0.090,-0.020,0.977
544,-0.039,0.043,0.996
545,-0.254,0.023,0.992
546,-0.055,-0.055,0.965
547,0.125,-0.035,0.980
548,0.191,-0.012,1.031
549,0.297,0.039,0.926
550,0.074,0.035,0.969
551,-0.098,-0.016,0.996
552,-0.070,-0.031,1.055
553,-0.215,-0.062,1.113
554,-0.215,-0.062,1.113
555,0.012,-0.008,1.113
556,0.039,0.082,1.000
557,0.020,0.129,0.969
558,-0.027,-0.008,1.008
559,-0.066,-0.039,0.930
560,-0.082,-0.031,1.027
561,-0.121,-0.051,1.016
562,-0.227,-0.027,0.945
563,-0.230,-0.012,0.898
564,-0.152,-0.086,0.965
565,0.055,0.035,0.945
566,0.273,0.055,0.992
567,0.133,-0.078,1.109
568,0.035,0.035,0.988
569,0.012,0.047,0.992
570,-0.008,-0.004,1.000
571,0.035,-0.074,0.980
572,0.031,-0.074,1.039
573,0.141,-0.016,0.906
574,0.059,0.023,0.910
575,0.082,-0.043,0.992
576,0.184,0.051,0.922
577,0.023,-0.035,1.043
578,0.008,-0.086,1.062
579,-0.039,-0.078,1.051
580,-0.129,0.102,1.043
581,-0.184,0.086,0.922
582,-0.195,-0.020,1.012
583,-0.254,-0.090,1.113
584,-0.156,-0.020,0.984
585,-0.176,-0.023,1.051
586,-0.043,0.008,0.926
587,0.102,0.094,0.883
588,-0.059,0.059,0.977
589,-0.023,-0.066,0.953
590,-0.184,-0.152,1.035
591,-0.242,0.000,1.062
592,0.043,0.113,0.953
593,-0.027,-0.117,0.977
594,-0.035,-0.141,1.008
595,0.176,0.023,0.973
596,0.082,0.004,0.969
597,0.090,-0.055,0.938
598,0.191,0.117,0.965
599,0.191,0.082,1.031
600,0.160,-0.004,1.000
601,-0.137,-0.168,1.180
602,-0.273,-0.141,1.016
603,0.023,0.102,0.879
604,-0.012,0.078,1.008
605,-0.047,-0.012,1.016
606,-0.117,-0.043,0.984
607,-0.273,-0.129,1.129
608,-0.191,-0.016,0.973
609,-0.031,0.113,0.887
610,0.062,0.148,0.934
611,0.094,0.012,0.891
612,-0.117,-0.168,1.086
613,-0.188,-0.078,1.086
614,-0.156,-0.023,0.820
615,0.012,0.098,0.945
616,0.035,0.008,1.020
617,0.145,-0.031,0.949
618,-0.020,-0.211,1.105
619,-0.082,-0.066,1.012
620,0.094,0.035,0.969
621,0.188,0.152,0.883
622,0.160,0.062,0.969
623,0.027,-0.047,1.137
624,-0.109,-0.133,1.168
625,-0.305,-0.172,1.016
626,-0.289,0.023,1.023
627,0.109,0.215,0.852
628,0.195,0.086,0.910
629,0.133,-0.059,1.098
630,-0.012,-0.051,1.023
631,-0.312,-0.094,1.012
632,-0.492,-0.004,1.016
633,-0.309,-0.004,0.895
634,0.031,0.043,0.973
635,0.242,0.039,1.004
636,0.227,-0.156,1.066
637,-0.035,-0.051,1.016
638,-0.148,-0.035,0.926
639,-0.125,-0.066,0.996
640,0.047,-0.008,0.992
641,0.250,0.086,1.023
642,0.184,0.012,1.043
643,-0.027,-0.062,0.957
644,-0.133,-0.008,0.980
645,0.121,0.059,0.941
646,0.172,0.012,0.977
647,0.133,-0.035,1.066
648,-0.129,-0.141,0.949
649,-0.402,-0.164,0.895
650,-0.473,-0.133,0.988
651,0.039,0.055,0.859
652,0.207,0.168,0.891
653,0.051,0.062,1.059
654,-0.070,-0.043,1.047
655,-0.402,-0.074,0.980
656,-0.277,-0.066,1.102
657,0.117,0.082,0.977
658,0.082,0.059,0.980
659,0.090,0.027,1.008
660,-0.145,-0.180,1.105
661,-0.121,-0.059,1.039
662,0.215,0.121,0.910
663,0.320,0.027,1.121
664,0.301,0.031,1.012
665,0.008,0.051,0.953
666,-0.215,-0.051,1.074
667,-0.262,-0.113,0.949
668,-0.125,0.008,0.969
