Sample,X,Y,Z
346,0.227,-0.016,0.859
347,0.543,-0.094,0.887
348,0.090,0.016,0.875
349,-0.301,-0.059,0.961
350,0.000,0.051,0.930
351,-0.062,0.059,1.125
352,-0.023,0.117,0.980
353,0.332,-0.086,1.215
354,0.113,-0.012,1.219
355,-0.258,0.285,0.980
356,-0.285,-0.078,1.281
357,0.035,0.082,1.129
358,0.039,-0.051,0.992
359,0.078,0.098,0.934
360,0.004,0.035,1.109
361,-0.258,0.145,0.820
362,-0.258,0.145,0.820
363,-0.195,0.152,0.930
364,-0.133,-0.344,1.223
365,-0.133,0.293,0.711
366,-0.020,0.105,1.023
367,0.328,-0.090,0.781
368,0.121,-0.188,1.219
369,-0.055,-0.129,0.953
370,0.391,0.051,0.902
371,0.258,-0.168,0.867
372,-0.293,-0.055,0.926
373,-0.645,-0.164,1.055
374,-0.508,0.098,1.137
375,-0.180,0.297,0.699
376,-0.020,-0.094,1.227
377,0.332,-0.348,1.254
378,0.465,0.145,0.938
379,0.473,0.141,1.043
380,0.039,-0.312,1.125
381,-0.516,0.180,0.957
382,-0.602,0.102,0.781
383,-0.449,-0.090,1.098
384,-0.355,0.438,0.559
385,-0.020,0.062,1.094
386,0.684,-0.234,1.031
387,0.473,-0.223,1.238
388,0.133,0.043,0.840
389,0.082,0.176,1.105
390,-0.203,0.023,0.828
391,-0.629,0.055,0.957
392,-0.234,-0.086,1.176
393,0.109,0.113,1.090
394,0.117,0.184,0.852
395,0.234,-0.242,1.148
396,0.168,-0.383,1.379
397,-0.109,0.242,0.629
398,-0.273,0.223,1.082
399,-0.273,-0.129,0.758
400,-0.359,0.016,1.129
401,0.051,-0.109,0.730
402,0.340,-0.488,1.508
403,0.152,0.344,0.391
404,-0.035,-0.051,1.113
405,0.246,-0.336,0.926
406,-0.090,-0.098,1.043
407,-0.484,0.086,0.820
408,-0.031,0.152,1.008
409,-0.129,-0.004,1.055
410,-0.004,0.062,0.781
411,0.297,-0.293,1.461
412,0.219,0.008,0.988
413,-0.371,0.324,1.121
414,-0.289,0.039,0.996
415,-0.203,-0.305,1.207
416,-0.285,0.211,0.801
417,0.074,0.246,0.785
418,0.352,-0.121,1.082
419,0.230,-0.148,1.125
420,0.125,-0.230,0.965
421,0.133,-0.195,1.164
422,-0.219,0.285,0.512
423,-0.379,0.074,0.918
424,-0.250,-0.062,1.043
425,-0.043,-0.113,1.004
426,0.273,-0.309,1.020
427,0.656,-0.012,1.027
428,0.305,-0.090,1.016
429,-0.195,-0.184,0.977
430,-0.383,-0.137,1.121
431,-0.637,0.273,0.988
432,-0.574,0.004,1.082
433,-0.039,-0.266,1.117
434,0.414,-0.227,1.000
435,0.254,-0.207,1.184
436,0.320,0.078,0.777
437,0.086,-0.246,1.039
438,-0.258,-0.004,0.809
439,-0.453,0.008,0.930
440,-0.301,-0.227,1.098
441,0.004,0.066,0.695
442,0.152,0.164,0.852
443,0.367,-0.195,0.945
444,0.086,-0.395,1.246
445,0.125,0.070,0.840
446,0.109,0.316,0.898
447,-0.105,0.113,0.918
448,-0.359,-0.109,1.125
449,-0.293,0.125,1.164
450,-0.207,0.293,0.973
451,-0.082,-0.043,1.379
452,0.305,-0.023,1.016
453,0.305,-0.094,1.293
454,0.148,-0.012,1.051
455,-0.059,-0.020,1.004
456,-0.254,-0.180,1.141
457,0.012,-0.117,0.910
458,0.230,-0.059,0.898
459,0.297,-0.016,0.738
460,0.262,-0.473,0.996
461,-0.129,-0.262,1.051
462,-0.605,0.160,0.844
463,-0.508,-0.012,0.828
464,0.020,0.008,0.586
465,0.316,-0.438,1.211
466,0.398,-0.352,0.953
467,0.410,0.047,0.945
468,0.055,-0.035,0.727
469,-0.328,-0.020,1.137
470,-0.586,-0.246,1.129
471,-0.586,-0.246,1.129
472,-0.352,0.160,0.805
473,-0.227,0.188,1.062
474,-0.301,0.133,1.102
475,-0.219,-0.090,1.234
476,0.234,-0.258,1.215
477,0.711,0.145,1.020
478,0.469,0.105,1.102
479,0.266,-0.145,1.137
480,0.000,-0.172,1.102
481,-0.289,0.297,0.973
482,-0.500,0.180,0.902
483,-0.375,0.109,1.062
484,0.016,0.043,0.707
485,0.285,0.016,1.121
486,0.590,-0.344,0.934
487,0.262,-0.121,1.078
488,-0.184,0.262,0.453
489,-0.398,-0.059,1.043
490,-0.082,-0.289,0.809
491,0.000,-0.266,1.109
492,0.191,0.051,0.871
493,0.254,-0.207,1.047
494,-0.094,-0.281,1.035
495,-0.094,-0.281,1.035
496,-0.387,-0.141,1.082
497,-0.461,0.062,1.137
498,-0.195,0.117,0.840
499,0.188,-0.277,1.215
500,0.488,-0.117,1.172
501,0.395,-0.020,1.094
502,0.219,-0.336,1.145
503,-0.176,-0.109,1.203
504,-0.559,0.242,0.727
505,-0.336,0.000,1.031
506,0.105,-0.223,0.707
507,-0.164,-0.039,0.992
508,-0.188,0.039,0.848
509,0.379,-0.066,0.816
510,0.418,0.016,0.883
511,0.164,-0.242,0.824
512,-0.109,-0.113,1.152
513,-0.488,0.156,0.883
514,-0.855,0.418,0.855
515,-0.375,0.113,1.012
516,0.250,-0.297,1.258
517,0.824,-0.027,1.055
518,0.883,-0.070,1.180
519,0.438,0.062,1.227
520,-0.195,-0.180,1.102
521,-0.645,-0.066,1.281
522,-0.750,0.352,0.852
523,-0.637,0.184,0.953
524,0.039,-0.078,1.035
525,0.504,-0.426,1.070
526,0.543,-0.176,1.211
527,0.457,-0.125,0.707
528,0.305,-0.133,1.047
529,0.035,-0.125,0.664
530,-0.312,-0.133,0.793
531,-0.289,-0.191,0.914
532,-0.543,-0.004,0.836
533,-0.449,0.188,0.789
534,-0.004,-0.258,0.891
535,0.199,-0.379,1.301
536,0.324,-0.016,0.754
537,0.223,-0.094,1.129
538,-0.121,0.023,1.121
539,-0.270,0.059,1.020
540,0.172,-0.074,1.176
541,0.285,0.047,1.078
542,-0.055,0.000,1.340
543,-0.176,0.086,0.902
544,-0.227,0.047,1.301
545,-0.305,0.094,1.008
546,-0.090,0.074,0.824
547,0.242,-0.012,1.113
548,0.387,0.016,0.781
549,0.184,-0.160,1.203
550,0.293,-0.336,0.816
551,-0.016,0.008,1.031
552,-0.344,0.203,0.605
553,-0.238,-0.305,0.949
554,-0.207,-0.246,1.016
555,-0.199,0.012,0.777
556,-0.176,0.012,0.984
557,0.191,0.004,0.793
558,0.336,-0.203,1.082
559,0.453,-0.262,1.191
560,0.090,-0.051,1.133
561,-0.363,0.238,0.961
562,-0.418,0.070,1.035
563,-0.449,-0.289,1.500
564,-0.051,-0.020,0.742
565,0.164,0.086,1.242
566,0.477,-0.168,0.832
567,0.309,-0.133,1.203
568,0.137,-0.262,0.945
569,-0.074,-0.152,0.961
570,-0.316,0.250,0.824
571,-0.273,0.070,0.684
572,-0.062,-0.336,1.184
573,-0.020,-0.113,0.801
574,-0.062,0.137,0.910
575,0.129,0.086,0.824
576,0.035,-0.039,1.090
577,0.008,-0.262,0.988
578,0.008,-0.262,0.988
579,0.102,0.016,1.191
580,0.125,0.246,0.863
581,-0.176,0.004,1.133
582,-0.281,-0.113,1.141
583,-0.328,-0.141,1.297
584,-0.133,0.395,0.715
585,0.125,0.145,1.082
586,0.289,-0.473,1.094
587,0.168,-0.199,1.273
588,-0.012,0.086,0.750
589,0.125,-0.070,0.824
590,-0.184,-0.172,1.078
591,-0.398,0.125,0.641
592,-0.227,-0.328,1.316
593,0.148,-0.176,0.695
594,-0.156,0.176,0.984
595,-0.324,-0.055,1.047
596,0.125,-0.016,0.926
597,0.348,-0.184,0.996
598,0.465,-0.016,1.129
599,0.086,-0.035,1.180
600,-0.117,-0.160,1.105
601,-0.109,-0.102,0.938
602,-0.148,0.070,1.004
603,-0.434,0.191,0.883
604,-0.395,0.043,1.000
605,0.039,-0.258,1.012
606,0.277,-0.012,1.180
607,0.383,0.301,0.566
608,0.562,-0.270,1.016
609,0.184,-0.402,1.180
610,-0.426,0.312,0.672
611,-0.461,0.105,1.074
612,-0.484,-0.051,0.891
613,-0.641,0.191,0.895
614,-0.125,0.051,0.980
615,0.676,-0.098,1.172
616,0.574,-0.125,1.090
617,0.355,-0.051,1.164
618,0.176,-0.043,1.266
619,-0.102,0.121,0.898
620,-0.430,0.078,1.027
621,-0.414,-0.078,1.238
622,-0.324,0.199,0.934
623,0.012,0.078,0.852
624,0.410,-0.180,0.922
625,0.270,-0.352,1.168
626,0.195,0.102,0.777
627,0.262,-0.148,0.961
628,-0.160,-0.133,0.676
629,-0.648,0.133,0.941
630,-0.250,-0.141,0.777
631,0.055,-0.246,1.191
632,-0.141,0.016,0.629
633,-0.012,-0.098,1.223
634,0.324,-0.176,0.953
635,0.238,-0.160,1.117
636,-0.055,0.215,0.957
637,-0.098,0.191,1.188
638,-0.051,-0.031,1.305
639,0.098,0.148,1.055
640,-0.027,0.152,1.070
641,-0.168,0.035,1.281
642,-0.316,0.199,0.887
643,-0.285,0.078,1.090
644,-0.102,-0.070,0.961
645,-0.031,0.297,0.656
646,-0.016,0.102,1.004
647,0.199,-0.223,0.879
648,0.207,-0.023,1.008
649,0.086,0.117,0.656
650,-0.020,-0.293,1.160
651,-0.121,-0.004,0.758
652,-0.387,0.238,0.883
653,-0.230,0.156,0.832
654,0.082,-0.223,1.219
655,0.363,-0.297,1.199
656,0.613,0.082,1.051
657,0.312,0.121,1.215
658,-0.207,0.129,0.898
659,-0.344,-0.250,1.340
660,-0.496,-0.199,1.445
661,-0.648,0.414,0.738
662,-0.125,0.074,0.961
663,0.500,-0.281,0.871
664,0.289,-0.387,1.203
665,0.176,-0.129,0.719
666,0.148,-0.012,0.965
667,-0.344,0.008,0.852
668,-0.680,-0.004,0.738
669,-0.359,-0.285,1.023
670,-0.051,0.070,0.715
671,-0.031,0.293,0.766
672,0.062,-0.086,0.988
673,0.375,-0.250,1.129
674,0.289,-0.102,0.953
675,0.180,0.492,0.832
676,-0.148,0.062,1.305
677,-0.125,-0.082,1.160
678,-0.324,-0.008,1.344
679,-0.238,0.473,1.000
680,0.012,0.391,0.996
681,0.293,-0.250,1.312
682,0.316,-0.234,1.227
683,-0.098,-0.148,1.340
684,-0.199,0.418,0.555
685,-0.141,0.113,0.809
686,-0.191,-0.270,1.023
687,-0.160,-0.164,0.969
688,0.129,-0.168,0.871
689,0.156,-0.008,0.836
690,-0.262,-0.043,0.855
691,-0.230,-0.266,0.809
692,-0.039,-0.203,0.926
693,-0.004,0.125,0.758
694,0.008,0.047,1.016
695,0.254,-0.324,1.164
696,0.250,0.023,0.934
697,0.004,-0.172,1.188
698,-0.156,-0.008,1.191
699,-0.227,0.266,0.973
700,-0.137,-0.113,1.184
701,0.027,-0.207,1.113
702,-0.016,-0.227,1.285
703,0.242,0.418,0.609
704,0.230,-0.094,1.211
705,-0.051,-0.230,0.965
706,-0.176,-0.125,1.051
707,-0.270,0.004,0.984
708,-0.465,0.410,0.695
709,-0.496,-0.105,0.855
710,-0.043,0.047,0.887
711,0.141,0.082,0.984
712,0.398,0.074,0.746
713,0.586,-0.129,1.242
714,0.520,0.090,0.918
715,-0.035,0.223,0.836
716,-0.625,-0.277,1.434
717,-0.594,0.523,0.711
718,-0.527,0.234,1.137
719,0.062,-0.148,1.188
720,0.336,-0.230,1.250
721,0.422,-0.047,1.090
722,0.508,-0.043,1.164
723,0.172,-0.137,0.996
724,-0.277,-0.133,1.102
725,-0.188,-0.270,0.934
726,-0.195,0.199,0.918
727,-0.309,-0.168,0.883
728,0.016,-0.336,0.777
729,0.121,-0.133,1.109
730,0.043,-0.090,0.711
731,0.141,-0.234,1.086
732,0.164,-0.184,0.863
733,-0.078,-0.133,0.867
734,0.047,-0.051,1.031
735,0.262,-0.074,0.715
736,0.262,-0.012,0.789
737,-0.184,-0.047,1.203
738,-0.414,-0.371,1.188
739,-0.605,0.219,1.004
740,-0.590,0.531,0.730
741,-0.383,0.164,1.191
742,0.043,-0.004,1.121
743,0.602,-0.234,1.387
744,0.910,0.207,1.023
745,0.438,0.117,1.242
746,-0.125,-0.066,0.961
747,-0.359,-0.039,1.059
748,-0.520,0.156,1.090
749,-0.441,0.281,0.789
750,-0.172,-0.090,1.199
751,0.074,-0.059,0.824
752,0.238,0.047,0.945
753,0.543,-0.258,0.867
754,0.594,-0.035,0.910
755,0.234,-0.180,0.852
