Sample,X,Y,Z
368,-0.023,0.145,0.910
369,-0.055,-0.012,1.094
370,0.035,0.113,0.988
371,0.020,0.078,0.984
372,-0.039,0.051,0.934
373,-0.062,0.066,1.008
374,-0.051,0.020,0.953
375,-0.047,0.078,0.988
376,0.004,-0.066,1.168
377,0.012,-0.016,1.055
378,0.086,-0.078,1.113
379,0.172,0.086,0.992
380,0.191,-0.027,0.977
381,0.129,0.000,0.965
382,0.055,-0.086,1.098
383,-0.023,-0.117,1.035
384,-0.137,-0.141,0.996
385,-0.254,-0.082,0.953
386,-0.207,-0.117,0.930
387,-0.008,0.047,0.938
388,0.105,0.156,0.809
389,0.148,0.012,0.898
390,0.254,-0.074,1.047
391,0.109,-0.160,1.008
392,0.090,0.094,0.867
393,0.035,0.133,0.641
394,-0.195,-0.070,0.879
395,-0.160,-0.059,0.949
396,-0.168,-0.074,0.965
397,-0.066,0.027,1.000
398,-0.051,0.047,0.992
399,-0.004,-0.066,1.086
400,0.090,0.090,1.031
401,0.219,0.113,1.059
402,0.105,0.098,1.027
403,-0.074,0.055,1.113
404,-0.223,-0.078,1.207
405,-0.168,0.070,1.059
406,-0.234,0.016,1.055
407,-0.223,0.074,1.098
408,-0.152,0.051,1.027
409,-0.156,-0.008,1.121
410,-0.156,-0.008,1.121
411,0.055,0.035,1.086
412,0.180,0.117,0.965
413,0.277,-0.023,1.121
414,0.258,0.090,0.961
415,0.031,-0.094,0.992
416,-0.199,-0.043,0.852
417,-0.215,-0.129,0.867
418,-0.152,-0.102,0.934
419,-0.020,-0.047,0.980
420,-0.039,-0.070,0.883
421,-0.102,0.031,0.875
422,-0.031,-0.051,0.793
423,0.172,0.004,0.945
424,0.332,-0.023,0.918
425,0.309,-0.027,1.047
426,0.234,0.016,0.980
427,-0.109,-0.051,0.812
428,-0.262,-0.164,1.004
429,-0.234,-0.043,0.969
430,-0.176,-0.109,0.934
431,-0.098,0.062,0.961
432,0.039,0.043,1.051
433,0.000,-0.035,0.977
434,0.062,0.020,1.141
435,0.082,0.023,1.074
436,0.109,0.129,0.984
437,0.055,0.141,0.957
438,-0.164,0.047,1.078
439,-0.281,-0.039,1.121
440,-0.230,0.062,1.047
441,-0.109,0.039,1.082
442,0.059,0.078,1.051
443,0.137,0.094,0.996
444,0.117,0.117,0.973
445,0.176,0.047,1.082
446,-0.012,0.031,1.000
447,-0.086,-0.047,1.043
448,-0.074,0.008,0.945
449,-0.145,-0.055,0.945
450,-0.230,-0.090,0.984
451,-0.180,-0.062,1.066
452,-0.051,-0.051,0.938
453,0.043,-0.043,0.977
454,0.113,0.039,0.941
455,0.051,0.023,0.832
456,0.004,-0.219,1.062
457,0.090,-0.016,1.012
458,-0.020,-0.004,0.863
459,0.098,0.020,0.934
460,0.168,-0.023,0.980
461,-0.078,-0.027,0.855
462,-0.074,-0.059,1.016
463,-0.105,0.016,0.883
464,-0.246,-0.094,0.934
465,-0.012,0.039,0.969
466,0.188,0.082,0.977
467,0.094,0.004,0.926
468,0.137,0.102,1.086
469,-0.082,-0.031,1.004
470,-0.172,0.062,0.910
471,-0.090,0.082,1.027
472,-0.070,0.070,1.008
473,-0.066,-0.043,1.164
474,0.035,0.145,1.098
475,0.039,0.078,1.051
476,0.055,0.148,0.965
477,0.090,0.027,1.215
478,0.074,0.059,1.055
479,-0.004,0.047,1.070
480,-0.184,-0.043,0.988
481,-0.242,-0.055,1.051
482,-0.168,-0.027,0.953
483,-0.109,-0.070,1.086
484,0.090,0.070,0.953
485,0.102,0.008,0.910
486,-0.027,-0.035,0.934
487,-0.051,-0.035,1.000
488,-0.043,-0.098,0.957
489,-0.070,0.031,0.852
490,0.012,-0.090,1.035
491,0.203,0.094,0.906
492,0.270,0.121,0.789
493,0.121,-0.043,0.980
494,0.004,-0.117,1.148
495,-0.156,-0.008,0.887
496,-0.172,-0.043,0.887
497,-0.168,0.023,0.812
498,-0.312,-0.078,1.008
499,-0.121,-0.027,0.984
500,0.121,0.070,0.996
501,0.113,-0.016,1.016
502,0.121,0.059,1.078
503,0.066,0.039,1.027
504,-0.152,0.098,0.887
505,-0.090,-0.047,1.152
506,-0.047,0.152,0.973
507,-0.020,0.055,1.023
508,0.172,0.125,1.066
509,0.141,0.082,1.082
510,-0.059,0.070,0.930
511,-0.027,-0.070,1.180
512,-0.074,0.000,1.031
513,-0.082,0.039,0.977
514,0.023,0.113,0.891
515,-0.047,-0.047,1.090
516,-0.066,-0.086,1.129
517,0.047,0.039,1.039
518,0.004,-0.027,0.957
519,-0.105,0.004,0.922
520,-0.160,-0.133,1.059
521,-0.211,-0.066,0.984
522,0.039,0.125,0.859
523,0.211,0.180,0.762
524,0.262,-0.094,1.121
525,0.172,0.051,1.016
526,-0.055,-0.102,1.012
527,-0.184,0.027,0.844
528,-0.285,-0.121,0.965
529,-0.238,-0.035,0.848
530,-0.238,-0.035,0.848
531,0.051,0.031,0.953
532,0.137,0.066,0.887
533,0.008,-0.012,1.020
534,0.000,-0.090,1.078
535,0.047,0.066,0.941
536,0.051,0.035,0.887
537,0.043,0.062,1.066
538,0.004,0.121,0.980
539,-0.094,0.113,0.949
540,0.074,0.047,1.141
541,0.004,0.090,1.008
542,-0.059,-0.004,1.074
543,0.020,0.148,1.004
544,-0.109,0.000,0.988
