Sample,X,Y,Z
619,-0.117,0.051,0.973
620,-0.020,0.008,1.047
621,-0.086,-0.023,1.039
622,0.086,0.066,0.988
623,0.055,0.020,0.992
624,-0.195,-0.062,0.941
625,-0.180,-0.012,0.961
626,-0.113,-0.016,0.941
627,-0.070,-0.012,1.027
628,0.031,0.039,0.984
629,0.055,-0.008,0.969
630,0.129,-0.020,0.988
631,0.004,-0.023,1.035
632,-0.117,-0.035,0.938
633,-0.141,-0.020,0.945
634,-0.141,-0.012,0.914
635,0.016,-0.055,0.961
636,0.164,0.043,0.938
637,0.008,-0.043,0.953
638,0.047,-0.023,0.988
639,0.117,0.016,1.008
640,0.047,0.008,0.914
641,0.102,0.000,1.094
642,0.102,0.039,1.008
643,-0.008,-0.016,0.977
644,-0.078,-0.023,1.133
645,-0.098,-0.012,1.074
646,-0.078,-0.008,0.922
647,-0.016,0.012,0.941
648,0.023,0.031,0.906
649,0.062,-0.016,0.852
650,0.008,-0.062,0.910
651,-0.168,-0.059,0.953
652,-0.105,0.008,0.941
653,-0.008,-0.020,0.953
654,-0.141,-0.055,1.016
655,-0.035,0.023,1.074
656,0.082,0.016,1.039
657,0.004,0.020,1.023
658,-0.066,0.070,1.172
659,-0.109,0.020,0.988
660,-0.121,0.016,0.961
661,-0.008,-0.012,1.090
662,0.039,0.051,0.984
663,0.039,-0.016,0.863
664,0.031,-0.051,0.953
665,0.109,-0.016,0.965
666,0.039,0.031,0.848
667,0.027,-0.031,1.023
668,-0.023,0.023,1.043
669,-0.008,-0.035,1.023
670,-0.109,-0.027,1.059
671,-0.102,-0.078,1.004
672,0.047,-0.012,0.953
673,0.070,0.016,0.871
674,-0.055,-0.012,0.891
675,-0.055,-0.035,0.953
676,-0.160,-0.094,0.867
677,-0.121,-0.051,0.973
678,0.020,0.008,1.000
679,0.074,0.027,0.902
680,0.012,-0.051,1.043
681,0.043,-0.020,1.023
682,0.031,0.012,0.945
683,-0.043,0.031,1.004
684,-0.137,-0.023,1.062
685,-0.078,-0.027,0.992
686,-0.012,-0.004,1.004
687,0.000,-0.023,1.031
688,0.074,-0.039,1.031
689,0.156,0.031,0.895
690,-0.164,0.004,0.809
691,-0.168,-0.035,1.102
692,-0.008,0.000,0.957
693,-0.035,0.000,0.988
694,0.105,0.004,1.176
695,0.105,0.016,1.070
696,-0.059,0.020,0.926
697,-0.074,0.004,1.000
698,-0.145,-0.012,0.953
699,0.004,0.035,0.926
700,0.117,-0.062,0.906
701,-0.059,-0.055,0.977
702,0.102,0.004,0.984
703,0.098,-0.008,0.820
704,-0.078,-0.035,0.977
705,-0.055,0.000,1.098
706,-0.090,-0.012,0.828
707,0.090,0.031,1.074
708,0.312,0.016,1.043
709,0.059,0.055,0.938
710,-0.039,0.016,1.090
711,-0.078,-0.082,1.098
712,-0.250,-0.027,0.965
713,-0.082,0.074,1.012
714,-0.117,-0.066,0.977
715,-0.039,-0.039,0.965
716,0.168,0.004,0.945
717,-0.051,-0.043,0.855
718,-0.230,-0.090,0.953
719,-0.168,-0.047,0.898
720,-0.078,-0.035,0.879
721,0.027,0.035,0.945
722,0.074,0.000,1.035
723,0.078,0.004,1.039
724,0.074,0.043,1.074
725,0.062,-0.043,1.043
726,0.039,0.023,0.977
727,-0.047,-0.004,0.992
728,-0.016,0.008,1.023
729,0.062,-0.016,0.984
730,-0.020,0.023,0.934
731,-0.020,-0.047,1.070
732,0.109,0.016,1.008
733,0.145,0.016,1.027
734,0.094,0.062,1.043
735,-0.039,-0.023,1.031
736,-0.133,0.023,0.965
737,-0.102,-0.008,0.965
738,-0.012,-0.051,0.965
739,0.156,0.047,0.977
740,0.059,-0.031,0.793
741,-0.078,-0.059,0.973
742,-0.066,-0.027,0.996
743,-0.246,-0.047,0.840
744,-0.199,-0.078,1.055
745,0.004,0.020,1.039
746,0.078,0.020,0.891
747,0.227,0.035,1.078
748,0.188,-0.004,0.965
749,-0.043,-0.023,0.887
750,0.035,0.020,0.957
751,0.020,-0.031,0.957
752,-0.008,-0.004,0.969
