Sample,X,Y,Z
280,-0.129,-0.059,0.953
281,-0.215,-0.055,0.945
282,-0.023,-0.016,0.906
283,0.164,-0.008,0.988
284,0.184,0.043,0.934
285,0.000,-0.074,0.988
286,-0.086,-0.070,0.988
287,-0.062,-0.059,1.016
288,-0.055,0.051,1.008
289,0.074,-0.016,1.102
290,-0.039,-0.008,1.020
291,0.012,0.086,0.992
292,0.012,0.059,0.969
293,-0.160,-0.047,1.074
294,-0.191,0.004,0.992
295,-0.047,0.031,0.938
296,0.062,-0.020,1.008
297,0.043,-0.031,0.906
298,0.137,-0.039,0.977
299,0.121,-0.004,0.910
300,0.020,-0.047,0.965
301,-0.066,-0.020,0.965
302,-0.004,-0.078,0.965
303,-0.027,0.020,0.961
304,0.203,0.051,0.984
305,0.168,0.086,0.938
306,-0.031,-0.020,1.020
307,-0.094,-0.051,0.992
308,-0.043,0.016,1.023
309,0.078,-0.004,0.980
310,0.062,-0.047,1.043
311,0.094,-0.023,1.031
312,0.141,-0.035,1.016
313,0.070,-0.008,1.016
314,-0.039,-0.051,1.094
315,0.008,0.000,1.074
316,0.059,0.055,1.016
317,-0.051,0.004,1.000
318,-0.020,0.109,0.918
319,-0.133,-0.062,0.988
320,-0.219,-0.062,0.918
321,-0.008,0.043,0.922
322,0.020,-0.023,0.836
323,-0.039,-0.148,0.957
324,-0.012,-0.051,0.836
325,0.062,-0.012,0.930
326,0.160,-0.031,1.004
327,0.070,-0.109,0.988
328,-0.051,-0.051,1.070
329,0.094,0.031,1.027
330,0.105,0.023,1.043
331,0.074,0.047,1.016
332,0.016,0.023,0.996
333,-0.102,-0.012,1.031
334,-0.121,-0.027,1.039
335,-0.027,0.078,0.977
336,0.016,-0.031,1.035
337,-0.004,-0.016,0.941
338,0.191,0.039,0.957
339,0.184,0.047,1.004
340,0.023,-0.082,1.059
341,-0.133,-0.039,1.016
342,0.012,-0.004,0.988
343,-0.051,0.012,0.980
344,-0.227,-0.051,0.973
345,-0.070,-0.039,0.957
346,0.090,-0.031,0.949
347,0.008,0.039,0.941
348,-0.125,-0.051,0.973
349,-0.227,-0.117,0.977
350,-0.258,-0.027,0.938
351,0.039,0.016,0.934
352,0.156,-0.004,1.039
353,0.137,-0.055,0.988
354,0.180,-0.012,1.047
355,0.242,0.074,0.977
356,0.078,0.023,1.055
357,-0.188,-0.031,1.047
358,-0.172,0.000,1.055
359,-0.074,0.051,0.969
360,-0.043,-0.070,0.980
361,0.094,0.000,0.980
362,0.094,0.000,0.980
363,0.141,-0.055,0.910
364,0.105,-0.004,0.922
365,0.199,-0.055,0.910
366,0.039,-0.047,0.906
367,-0.102,-0.113,0.996
368,-0.141,-0.051,0.996
369,0.117,0.008,1.062
370,0.152,0.047,1.047
371,0.047,-0.039,1.039
372,0.020,0.031,0.996
373,-0.020,0.059,0.934
374,-0.250,0.031,1.004
375,-0.359,-0.066,1.004
376,-0.328,-0.047,0.957
377,-0.086,-0.012,0.965
378,0.211,0.059,0.930
379,0.266,0.000,0.988
380,-0.035,-0.090,0.941
381,-0.195,-0.051,1.039
382,-0.039,0.004,1.086
383,-0.148,0.012,1.082
384,-0.246,-0.043,1.102
385,-0.102,0.047,1.008
386,-0.102,0.047,1.008
387,0.102,0.098,0.984
388,0.121,0.055,1.012
389,-0.016,-0.039,0.918
390,-0.180,-0.023,0.930
391,-0.223,-0.004,0.848
392,-0.070,-0.031,0.867
393,0.094,-0.062,0.992
394,0.207,-0.062,0.988
395,0.375,0.008,0.996
396,0.316,0.020,0.941
397,0.164,0.012,0.980
398,-0.031,-0.125,0.980
399,-0.105,-0.051,0.977
400,0.023,0.047,0.984
401,-0.145,-0.016,0.984
402,-0.066,-0.055,1.023
403,0.004,0.051,0.926
404,-0.004,0.004,0.941
405,-0.152,0.000,1.027
406,-0.145,-0.012,1.023
407,-0.234,-0.062,1.047
408,-0.117,-0.012,1.043
409,-0.016,0.000,1.039
410,-0.023,0.004,1.059
411,-0.035,-0.035,1.023
412,-0.078,-0.004,1.027
413,-0.074,0.078,0.922
414,-0.223,0.020,0.930
415,-0.195,-0.109,0.969
416,-0.195,-0.012,0.930
417,0.078,0.051,0.973
418,0.047,0.016,1.000
419,-0.082,-0.078,0.922
420,-0.098,0.000,0.914
421,-0.004,-0.012,0.961
422,0.105,-0.039,0.969
423,0.219,-0.008,1.109
424,0.117,0.012,1.066
425,0.113,0.008,1.027
426,0.195,0.031,0.992
427,0.086,0.074,0.980
428,0.031,-0.055,1.012
429,0.059,0.004,0.941
430,0.070,0.066,0.949
431,-0.023,-0.035,0.938
432,-0.066,-0.047,0.984
433,-0.121,0.023,0.973
434,0.066,0.016,1.020
435,-0.012,0.000,0.996
436,-0.191,-0.070,1.039
437,-0.180,-0.016,0.969
438,-0.207,-0.031,0.996
439,-0.102,0.031,0.969
440,0.031,0.047,0.941
441,-0.117,-0.039,0.961
442,-0.199,-0.047,0.906
443,-0.199,0.008,0.906
444,-0.109,-0.066,0.938
445,-0.062,-0.082,1.000
446,0.000,0.043,0.992
447,0.078,-0.023,1.055
448,0.016,0.055,1.066
449,-0.051,-0.039,1.125
450,-0.113,0.008,1.043
451,0.105,0.078,1.047
452,0.312,0.027,0.961
453,0.246,0.020,0.992
454,0.074,0.020,0.934
455,0.039,-0.027,0.938
456,0.043,0.012,0.922
457,-0.031,-0.047,0.941
458,-0.043,-0.074,1.004
459,0.074,0.027,0.906
460,0.211,0.004,1.000
461,0.125,-0.020,0.984
462,-0.129,-0.086,1.027
463,-0.109,0.062,0.980
464,-0.016,-0.012,1.020
465,-0.156,0.000,1.008
466,-0.172,-0.074,0.996
467,-0.070,0.070,0.934
468,0.055,0.074,1.004
469,0.020,0.062,0.941
470,-0.043,0.004,1.031
471,-0.227,0.020,0.941
472,-0.211,-0.059,1.004
473,0.020,0.047,1.031
474,-0.020,0.035,1.031
475,-0.113,-0.012,1.039
476,0.043,-0.008,1.000
477,0.199,0.055,0.934
478,-0.008,0.008,0.941
479,-0.230,-0.098,0.945
480,-0.094,-0.051,0.977
481,0.223,0.039,0.906
482,0.223,0.039,0.906
483,0.191,0.012,1.000
484,0.047,-0.094,1.000
485,0.000,-0.027,0.949
486,0.109,0.027,0.973
487,0.070,0.035,0.992
