Sample,X,Y,Z
293,-0.168,-0.016,0.953
294,0.254,-0.086,1.086
295,0.371,0.090,0.918
296,0.148,-0.027,1.055
297,-0.090,-0.129,0.859
298,-0.219,-0.035,0.875
299,0.062,0.055,0.844
300,0.445,0.016,0.895
301,0.277,-0.020,1.039
302,0.000,0.000,0.977
303,-0.262,-0.039,0.922
304,-0.531,-0.113,0.957
305,0.078,0.008,0.969
306,0.363,0.070,1.031
307,0.145,-0.062,1.125
308,0.012,-0.051,1.133
309,-0.238,0.043,1.000
310,-0.445,0.023,1.012
311,-0.102,-0.020,1.027
312,0.164,0.094,1.090
313,0.082,0.082,1.113
314,-0.012,-0.102,1.113
315,-0.266,-0.078,1.031
316,-0.199,0.082,0.844
317,0.074,0.051,0.812
318,0.172,-0.191,1.035
319,0.297,-0.012,0.984
320,0.098,0.023,0.941
321,-0.141,-0.059,0.957
322,-0.211,-0.129,0.988
323,0.023,-0.012,0.906
324,0.402,0.062,0.945
325,0.277,-0.074,1.070
326,0.031,-0.137,1.020
327,-0.219,-0.074,0.852
328,-0.215,-0.062,0.926
329,0.168,-0.023,0.926
330,0.238,0.043,1.012
331,0.250,0.074,1.098
332,0.188,0.035,1.148
333,-0.164,-0.012,1.074
334,-0.445,0.043,0.977
335,-0.203,-0.031,1.012
336,-0.113,-0.039,0.996
337,0.062,0.062,1.059
338,0.215,-0.035,1.016
339,-0.031,-0.047,0.992
340,-0.117,0.047,0.902
341,-0.102,0.039,0.914
342,-0.090,-0.105,1.074
343,-0.121,-0.055,0.973
344,-0.203,-0.020,1.031
345,-0.109,0.047,0.957
346,-0.031,-0.070,0.957
347,-0.004,0.023,1.008
348,-0.004,0.039,0.973
349,-0.086,-0.117,1.055
350,-0.102,-0.047,0.988
351,-0.059,-0.004,0.902
352,0.078,-0.023,0.977
353,0.176,-0.043,0.934
354,0.234,0.027,0.977
355,0.094,-0.051,0.957
356,0.164,0.035,1.004
357,0.059,0.023,1.031
358,-0.109,0.062,1.086
359,-0.059,-0.102,1.168
360,-0.219,-0.137,1.086
361,-0.059,0.000,1.074
362,0.219,0.137,0.855
363,0.332,0.043,0.910
364,0.043,0.023,0.957
365,-0.344,-0.109,1.000
366,-0.312,-0.117,0.992
367,-0.195,-0.016,0.945
368,0.020,0.051,0.957
369,0.102,0.012,0.922
370,0.000,-0.090,1.027
371,-0.141,-0.141,1.066
372,-0.109,-0.090,0.977
373,-0.125,0.031,0.934
374,-0.031,0.094,0.922
375,-0.012,-0.027,0.965
376,-0.141,-0.051,1.098
377,-0.027,-0.078,1.047
378,-0.188,-0.086,1.027
379,-0.242,-0.004,0.941
380,0.109,0.055,0.926
381,0.164,0.047,0.930
382,0.000,-0.129,1.137
383,0.016,-0.094,1.059
384,-0.059,0.012,1.012
385,-0.137,0.035,0.941
386,0.082,0.023,0.914
387,0.258,0.039,1.000
388,0.211,0.020,1.016
389,0.035,-0.125,0.961
390,-0.270,-0.121,1.039
391,-0.238,-0.031,0.859
392,0.012,0.066,0.867
393,0.180,-0.031,1.094
394,0.309,-0.023,1.055
395,0.070,0.035,1.117
396,-0.152,-0.012,0.992
397,-0.281,0.004,0.945
398,-0.230,-0.004,1.070
399,-0.055,-0.016,1.055
400,-0.121,-0.059,1.078
401,-0.180,-0.008,1.000
402,-0.113,-0.016,0.895
403,-0.004,-0.043,0.926
404,0.270,-0.004,0.949
405,0.191,0.039,0.930
406,-0.184,-0.098,1.031
407,-0.352,-0.137,0.879
408,-0.258,0.004,0.922
409,0.027,0.094,0.910
410,0.191,-0.016,0.996
411,0.160,0.055,1.105
412,-0.121,-0.008,1.078
413,-0.242,-0.098,1.090
414,-0.160,-0.047,1.059
415,0.176,0.152,0.891
416,0.305,0.141,0.957
417,0.191,-0.016,1.035
418,-0.066,-0.094,1.059
419,-0.332,-0.074,1.059
420,-0.184,0.012,0.941
421,-0.051,0.082,0.961
422,0.137,0.008,1.102
423,-0.016,-0.055,0.988
424,-0.227,-0.113,1.078
425,-0.223,-0.113,0.961
426,-0.129,0.004,0.840
427,0.098,0.102,0.895
428,0.363,0.059,0.875
429,0.059,-0.098,1.004
430,-0.301,-0.168,1.094
431,-0.223,-0.062,0.945
432,-0.172,0.051,0.938
433,0.059,0.086,0.910
434,0.172,-0.027,1.051
435,0.078,-0.133,1.180
436,-0.031,-0.020,1.055
437,-0.020,0.016,1.008
438,0.156,0.094,0.988
439,0.102,0.113,0.887
440,-0.020,-0.020,1.094
441,0.023,-0.012,1.086
442,-0.113,-0.047,1.043
443,-0.270,-0.027,1.066
444,-0.152,-0.008,0.930
445,0.152,0.070,0.875
446,0.199,-0.023,1.020
447,0.262,-0.074,0.980
448,0.023,-0.082,0.988
449,-0.289,-0.023,0.891
450,-0.441,-0.066,0.828
451,-0.375,-0.039,0.918
452,-0.004,0.059,1.031
453,0.203,0.062,1.051
454,0.117,-0.027,1.152
455,-0.246,0.020,1.008
456,-0.297,0.051,0.922
457,-0.055,-0.062,0.980
458,0.145,-0.051,1.070
459,0.387,0.137,1.086
460,0.121,0.113,1.047
461,-0.230,-0.105,1.016
462,-0.234,-0.086,0.953
463,0.062,0.082,0.934
464,0.371,0.074,0.957
465,0.285,-0.008,1.125
466,0.035,-0.043,1.004
467,-0.262,-0.078,0.895
468,-0.172,-0.027,0.969
469,0.348,0.086,0.918
470,0.379,0.109,1.004
471,0.082,0.016,1.117
472,-0.336,-0.129,0.988
473,-0.586,-0.121,0.953
474,-0.293,-0.027,0.941
475,0.094,0.094,0.840
476,0.227,0.082,1.066
477,0.090,-0.016,1.051
478,-0.258,-0.125,1.176
479,-0.289,-0.020,1.086
480,-0.125,0.121,0.949
481,0.238,0.109,1.074
482,0.277,-0.012,1.012
483,0.074,0.008,1.004
484,-0.156,0.008,0.969
485,-0.254,-0.168,0.848
486,-0.086,-0.074,0.852
487,0.211,0.105,0.879
488,0.441,0.027,0.949
489,0.230,-0.035,1.121
490,0.031,-0.090,1.051
491,-0.258,-0.055,0.965
492,0.016,0.133,1.031
493,0.289,0.125,0.926
494,0.020,-0.016,1.215
495,-0.098,-0.004,1.113
496,-0.148,-0.020,1.000
497,-0.219,-0.016,1.016
498,-0.066,-0.012,0.902
499,0.094,0.008,0.898
500,0.125,0.008,0.969
501,0.105,-0.004,0.984
502,-0.043,-0.055,1.113
503,-0.070,0.074,0.938
504,-0.242,0.098,0.996
505,-0.113,-0.008,0.949
506,0.047,-0.070,1.031
507,0.195,0.008,1.035
508,0.035,0.012,0.898
509,-0.125,-0.051,0.941
510,-0.137,-0.098,0.855
511,0.027,-0.012,0.961
512,0.332,0.039,1.023
513,0.207,0.043,1.047
514,0.012,0.004,1.125
515,-0.363,-0.051,1.000
516,-0.254,0.098,0.957
517,0.398,0.176,1.094
518,0.398,0.008,1.031
519,0.117,-0.012,1.191
520,-0.242,-0.109,1.062
521,-0.547,-0.102,0.965
522,-0.176,0.031,0.934
523,0.426,0.062,0.941
524,0.527,0.191,0.988
525,0.105,-0.059,0.988
526,-0.191,-0.191,1.000
527,-0.473,-0.043,0.832
528,-0.355,0.035,0.906
529,0.168,0.047,0.938
530,0.207,0.039,1.043
531,0.047,0.047,0.984
532,-0.320,-0.129,1.008
533,-0.242,-0.047,0.957
534,0.176,0.117,0.922
535,0.316,0.164,1.004
536,0.207,0.008,1.020
537,-0.059,-0.035,1.117
538,-0.148,-0.082,1.145
539,-0.250,-0.125,0.965
540,0.066,0.141,1.000
541,0.352,0.129,0.938
542,0.094,-0.012,1.043
543,0.012,-0.043,1.098
544,-0.059,-0.043,1.035
545,-0.199,0.066,1.031
546,-0.188,0.020,0.996
547,-0.020,0.074,0.926
548,-0.145,0.043,1.008
549,-0.172,-0.125,1.094
550,-0.016,-0.133,0.957
551,-0.078,0.008,0.879
552,0.031,0.059,0.840
553,0.094,-0.066,0.941
554,0.070,0.027,1.012
555,-0.016,-0.051,1.078
556,-0.066,-0.012,0.996
557,-0.066,0.031,0.957
558,0.086,0.090,0.969
559,0.098,-0.008,0.980
560,0.121,-0.055,1.047
561,0.180,-0.027,1.074
562,-0.039,-0.078,1.090
563,-0.125,-0.066,0.918
564,0.016,0.098,0.891
565,0.270,0.137,0.941
566,0.094,-0.059,1.059
567,-0.113,-0.074,1.047
568,-0.250,-0.082,1.020
569,-0.297,-0.012,0.945
570,-0.137,0.039,0.883
571,0.113,0.027,0.973
572,0.191,0.102,1.047
573,-0.094,-0.062,1.062
574,-0.359,-0.090,1.113
575,-0.387,0.008,0.992
576,-0.223,0.172,0.914
577,0.070,0.082,1.023
578,0.223,-0.074,1.125
579,0.035,-0.051,1.086
580,-0.164,-0.059,0.988
581,-0.094,-0.078,0.879
582,-0.164,-0.094,0.902
583,0.141,0.020,0.883
584,0.230,-0.012,0.922
585,0.051,-0.113,1.016
586,0.039,-0.090,0.996
587,-0.035,0.012,0.895
588,0.113,0.195,0.961
589,0.238,0.043,0.984
590,0.051,-0.070,1.078
