Sample,X,Y,Z
303,-0.152,-0.023,1.027
304,0.281,0.082,1.090
305,0.090,0.145,0.945
306,-0.258,-0.121,1.070
307,-0.305,-0.016,1.031
308,-0.348,0.039,1.023
309,-0.262,0.070,1.023
310,-0.020,0.066,1.035
311,0.305,0.230,1.074
312,0.492,0.039,1.086
313,0.465,0.055,1.039
314,0.199,0.059,1.188
315,-0.074,0.098,1.086
316,-0.270,-0.070,0.949
317,-0.652,-0.133,1.078
318,-0.344,0.172,0.797
319,0.164,-0.109,1.023
320,0.406,-0.082,1.004
321,0.301,-0.039,0.984
322,0.195,0.133,0.777
323,-0.086,-0.031,0.766
324,-0.191,-0.098,1.016
325,-0.137,-0.129,1.027
326,-0.180,0.199,0.926
327,-0.648,0.047,1.008
328,-0.629,-0.160,0.930
329,-0.207,-0.125,1.012
330,0.160,0.059,1.055
331,0.637,0.109,0.984
332,0.707,0.074,1.047
333,0.246,0.176,0.973
334,-0.461,-0.113,0.965
335,-0.637,0.105,0.953
336,-0.441,-0.004,1.277
337,-0.031,0.258,1.059
338,0.391,-0.094,1.301
339,0.527,0.188,0.902
340,0.188,0.125,0.852
341,0.066,0.051,0.914
342,-0.035,-0.113,0.875
343,-0.105,0.016,1.016
344,0.191,-0.043,1.199
345,0.148,0.023,1.086
346,-0.227,0.133,0.973
347,-0.191,-0.152,1.062
348,0.016,-0.074,1.004
349,0.020,-0.059,1.090
350,0.090,0.039,0.820
351,-0.250,-0.250,0.887
352,-0.285,-0.238,0.902
353,-0.289,-0.137,0.746
354,-0.145,-0.051,0.789
355,0.297,0.000,0.883
356,0.453,0.125,0.941
357,0.375,0.145,0.934
358,-0.242,-0.203,1.172
359,-0.473,0.129,1.020
360,-0.496,0.148,1.012
361,-0.418,0.078,1.180
362,-0.418,0.078,1.180
363,0.035,0.109,1.000
364,0.215,0.102,1.090
365,0.297,0.156,1.074
366,0.270,-0.035,1.035
367,0.398,0.051,1.074
368,0.430,0.258,0.965
369,0.184,0.066,1.105
370,-0.094,0.016,1.176
371,-0.352,0.059,1.016
372,-0.344,-0.062,1.109
373,-0.184,-0.219,1.207
374,0.102,0.277,0.777
375,0.008,-0.090,1.012
376,-0.074,-0.051,0.750
377,0.125,-0.133,0.715
378,0.250,-0.016,1.012
379,0.176,-0.047,0.734
380,-0.137,-0.285,1.004
381,-0.398,-0.121,0.969
382,-0.910,0.008,0.734
