Sample,X,Y,Z
523,-0.320,-0.184,1.180
524,-0.613,-0.035,1.207
525,-0.066,0.164,0.973
526,0.254,0.129,0.992
527,0.398,-0.035,1.051
528,0.086,-0.188,1.004
529,0.012,0.012,0.965
530,0.012,0.051,0.914
531,0.184,0.035,0.988
532,0.164,-0.102,0.992
533,0.027,0.121,0.867
534,-0.008,-0.082,1.090
535,-0.070,0.031,0.832
536,-0.328,-0.184,0.863
537,-0.605,-0.320,0.930
538,-0.273,-0.074,0.902
539,0.125,0.234,0.676
540,0.336,-0.219,1.086
541,0.516,-0.160,1.176
542,0.430,0.020,1.188
543,0.102,0.199,1.027
544,-0.199,-0.023,1.055
545,-0.520,-0.238,1.121
546,-0.621,-0.164,1.145
547,-0.125,0.066,0.961
548,0.270,0.102,0.922
549,0.184,-0.145,0.926
550,-0.086,-0.148,0.918
551,-0.027,0.016,0.734
552,0.250,0.184,0.734
553,0.090,0.055,0.926
554,-0.141,0.059,1.035
555,0.109,0.121,1.059
556,0.250,0.141,1.133
557,0.184,0.035,1.164
558,-0.066,-0.051,1.125
559,-0.215,-0.023,0.988
560,-0.199,-0.062,0.891
561,0.008,-0.125,0.902
562,-0.062,-0.285,1.027
563,-0.051,-0.059,0.934
564,0.199,0.047,0.930
565,0.277,-0.066,1.051
566,-0.176,-0.094,0.973
567,-0.520,0.059,0.910
568,-0.348,0.043,1.008
569,0.191,0.031,1.066
570,0.164,0.195,0.957
571,-0.109,-0.035,1.137
572,0.191,-0.086,1.051
573,0.340,-0.016,0.934
574,0.289,0.102,0.910
575,0.051,0.078,0.832
576,-0.242,-0.129,0.898
577,-0.473,-0.137,0.934
578,-0.191,-0.039,1.070
579,-0.121,0.051,1.004
580,-0.031,-0.016,1.086
581,0.270,0.055,1.004
582,0.203,0.160,0.910
583,0.082,0.160,0.895
584,0.039,-0.086,1.172
585,-0.012,0.047,1.051
586,-0.082,0.047,1.059
587,0.062,0.062,1.027
588,-0.062,-0.059,1.023
589,-0.012,-0.141,0.902
590,-0.020,-0.074,0.887
591,0.031,-0.070,0.859
592,-0.090,-0.191,0.969
593,-0.039,-0.207,1.023
594,-0.004,0.059,0.836
595,0.055,0.195,0.809
596,0.027,-0.137,1.109
597,0.020,-0.074,1.129
598,-0.098,0.055,0.984
599,-0.062,0.125,0.996
600,-0.043,0.059,1.043
601,-0.199,0.152,0.898
602,-0.121,-0.109,1.156
603,0.145,0.145,1.020
604,0.230,-0.078,1.160
605,0.020,0.051,0.949
606,-0.234,0.043,0.828
607,-0.305,0.082,0.762
608,-0.188,-0.066,0.941
609,0.086,0.152,0.988
610,0.203,0.078,1.152
611,0.227,0.070,1.113
612,0.285,0.082,1.027
613,0.094,0.102,0.914
614,-0.035,0.051,0.984
615,-0.168,0.035,0.926
616,-0.199,0.047,0.961
617,-0.145,-0.137,1.051
618,-0.035,-0.109,1.035
619,0.148,-0.039,0.961
620,0.207,0.164,0.883
621,0.117,-0.164,1.043
622,-0.086,-0.172,1.000
623,-0.180,-0.066,0.957
624,-0.105,0.070,0.941
625,0.191,-0.020,0.973
626,0.012,-0.109,1.043
627,-0.164,-0.016,1.012
628,-0.168,0.043,0.883
629,-0.156,-0.035,0.953
630,-0.016,-0.094,1.004
631,0.133,0.176,0.855
632,-0.016,0.113,0.902
633,-0.145,-0.191,1.188
634,-0.160,0.168,0.957
635,-0.227,0.160,0.938
636,0.148,-0.074,1.109
637,0.336,0.117,0.961
638,0.090,0.176,0.980
639,-0.004,0.172,1.004
640,-0.164,-0.012,1.039
641,-0.215,-0.016,1.113
642,0.039,0.059,1.023
643,0.070,0.164,0.938
644,0.137,0.027,1.043
645,0.195,-0.020,0.992
646,0.090,0.137,0.891
647,-0.238,0.070,0.879
648,-0.180,-0.094,1.059
649,-0.117,-0.121,1.047
650,-0.039,0.031,0.941
651,0.285,0.043,0.938
652,0.309,-0.168,1.039
653,0.168,-0.176,0.977
654,-0.086,0.047,0.770
655,-0.207,0.008,0.891
656,-0.277,-0.148,0.969
657,-0.246,-0.191,1.027
658,-0.207,0.062,1.023
659,0.008,0.254,0.859
660,-0.016,-0.047,1.055
661,0.031,-0.031,1.070
662,0.117,0.129,0.922
663,0.113,0.250,1.000
664,0.242,-0.012,1.168
665,0.172,0.137,1.148
666,-0.219,0.051,1.117
667,-0.234,0.109,0.996
668,0.051,-0.109,1.062
669,-0.105,-0.070,1.000
670,-0.148,0.062,0.793
671,-0.148,0.035,0.891
672,0.074,-0.031,0.895
673,0.039,-0.090,0.984
674,0.098,0.031,1.016
675,-0.004,0.078,0.965
676,0.062,0.051,0.914
677,0.062,-0.070,1.004
678,-0.027,0.051,0.887
679,-0.125,-0.035,0.949
680,-0.055,0.094,0.938
681,-0.023,-0.145,1.047
682,0.094,-0.074,1.035
683,0.176,-0.086,1.027
684,0.156,0.129,0.898
685,0.082,-0.125,1.012
686,-0.250,-0.184,1.027
687,-0.316,-0.043,1.023
688,-0.266,0.152,0.938
689,0.043,0.086,1.047
690,0.059,-0.035,1.082
691,-0.031,-0.023,1.117
692,0.012,0.137,1.012
693,0.129,0.086,0.887
694,0.059,-0.090,0.965
695,-0.023,-0.016,0.938
696,-0.105,-0.098,1.055
697,-0.113,0.336,0.793
698,-0.023,-0.105,1.074
699,0.070,-0.172,1.117
700,0.035,-0.109,1.020
701,0.152,0.465,0.797
702,0.148,0.109,0.809
703,-0.160,-0.336,1.086
704,-0.195,-0.207,1.172
705,0.070,0.309,0.984
706,0.328,0.258,1.012
707,0.090,-0.227,1.090
708,-0.090,-0.223,1.102
709,-0.195,0.098,0.926
710,-0.082,0.203,0.809
711,0.043,-0.133,0.926
712,-0.125,-0.180,1.000
713,-0.199,-0.156,1.059
714,-0.035,0.172,0.809
715,0.184,-0.016,0.922
716,0.203,-0.027,1.023
717,0.008,-0.152,1.074
718,0.074,0.168,0.910
719,0.125,0.070,0.938
720,-0.156,-0.102,1.074
721,-0.320,-0.035,1.000
722,-0.363,0.070,1.016
723,0.023,0.074,0.992
724,0.098,-0.066,0.961
725,0.078,-0.090,1.078
726,0.062,0.047,0.965
